episode,steps,score,success,killed_by_sam,crashed,min_tf,in_radar_steps,range2d_last_m,progress_mean
290,3694,922.7286803918514,1,0,0,1.0595479271756139,3694,1497.790447273166,0.008612102670524003
291,2945,928.4662166889873,1,0,0,1.2249787912072272,2945,690.6434738921839,0.010795415216347332
292,747,-495.3936455053981,0,1,0,0.9992724309324595,747,21415.016151758096,0.011951259479778683
293,1750,-494.21031982336257,0,1,0,0.9985537126932129,1480,22064.261665815404,0.009539170412645008
294,2716,-570.6001076207144,0,0,1,1.1425392012279108,2716,687.8084815484804,0.011639510085792502
295,822,-512.5952916474256,0,1,0,0.9991855545612751,822,29121.722126084453,0.010139922313382383
296,3199,-568.2486641060614,0,0,1,1.0328728976144161,2857,1868.8484467740404,0.011513087445478583
297,3054,907.2007379438916,1,0,0,1.2472540255091726,3054,940.7365524685275,0.009577329411025865
298,3999,-115.43155487918159,0,0,0,1.0390230834767027,3334,15012.65271806181,0.0061226893189518196
299,3999,-163.3021169255237,0,0,0,1.1681316157942452,3999,3552.632601138446,0.007181256560620945
300,856,-525.0525637549657,0,1,0,0.9998404245178516,856,27971.31098834508,0.007267131212900853
301,1581,-506.9883375486861,0,1,0,0.9990470714869055,1253,28036.908835701946,0.0073716951710110475
302,1650,-505.69506511934156,0,1,0,0.998976381814361,1355,26347.77685113919,0.0069990264388457325
303,2070,-651.4748164767227,0,0,1,1.1944344410123342,2070,29203.568580442996,0.002057179892378996
304,3521,-516.1850185740772,0,0,1,1.1733630457374336,3276,907.190690143698,0.010279550294289619
305,1239,-503.19899733560135,0,0,1,2.8854533378343312,1203,29824.085867597038,0.005132441571098214
306,2910,-713.646518716516,0,0,1,1.2296723848161182,2910,30445.13161001374,0.0006668315452537539
307,1638,-558.6122841744593,0,1,0,0.99941550394591,1638,20164.070884419427,0.007487798648088333
308,2930,901.6231946282187,1,0,0,1.0944476038559967,2923,1496.136587183901,0.01063781243319395
309,3999,-204.0929564985995,0,0,0,1.0173074689331219,2796,15144.754249729433,0.00492472808391573
310,364,-498.49062190054605,0,0,1,1.386011835929552,364,28204.544163168644,0.012662434671998398
311,3999,-179.81059137017198,0,0,0,1.0533187589541746,3999,5197.27999183214,0.006683897940942832
312,1320,-533.1101588917849,0,1,0,0.9994782304078629,1320,25737.143488679747,0.007183927470240228
313,1139,-554.6640102832048,0,1,0,0.9999177736525089,1139,24416.16538586469,0.005846728582169415
314,1283,-505.7586583372943,0,1,0,0.9997125438505072,1283,22044.169499730553,0.007385476691054067
315,439,-495.58208073350033,0,0,1,4.160461269288662,0,37843.391362942275,0.002670407832616351
316,1665,-600.2874713291819,0,1,0,0.9993629494750524,1665,22413.17890811331,0.0050924205433848626
317,918,-520.9561339406658,0,1,0,0.9998165560193306,918,28904.735675776847,0.007065128624813711
318,1223,-573.0908564682455,0,1,0,0.9997075003862081,1223,24318.603899791495,0.006079305312122995
319,775,-504.6290634442219,0,1,0,0.9985504666775149,775,24889.7489529829,0.01200334967480926
320,884,-503.1118006184003,0,1,0,0.9982133131640033,884,24302.894041702464,0.0086927700410516
321,1853,-514.3340426342718,0,1,0,0.9993241521090545,1400,27443.765027387424,0.006626193216180647
322,733,-509.4768608192377,0,1,0,0.9988663822811532,733,31220.007538521346,0.008169870345410002
323,1182,-506.081785433285,0,1,0,0.999043573787237,1022,26963.25132678853,0.008997331013215502
324,1637,-558.8687496290647,0,1,0,0.99941886304423,1637,18087.923781194415,0.007637951926701911
325,3999,-37.737403777019246,0,0,0,1.6528650346234985,3999,3973.5576534262177,0.008041780196432605
326,1062,-504.5530594389847,0,1,0,0.999408318954344,1062,23412.3719457474,0.008769975649421875
327,1078,-498.0764373500613,0,1,0,0.9983483584890402,1078,27405.483142350036,0.008323298824835502
328,804,-493.6054699776177,0,1,0,0.9997067868803385,793,29465.880280763202,0.011762017530391336
329,3999,-185.65841339491465,0,0,0,1.0625587864728838,3999,6460.968563750779,0.00707758409620248
330,3515,-626.5197777570166,0,0,1,1.065534388809124,3515,8505.432020598693,0.008396122483052125
331,1060,-510.7655403633113,0,1,0,0.9992854830596118,1060,26057.042734825904,0.007870592204356706
332,851,-501.8539231494266,0,1,0,0.9984821200208376,851,25216.19567439328,0.008755019332937057
333,2102,-565.1020060938871,0,0,1,1.126244884314444,1732,26444.65355048903,0.006201317834512165
334,1242,-494.69411465076456,0,1,0,0.9995226953543662,1174,28537.533666111944,0.008265762453820944
335,1301,-517.2548055614494,0,1,0,0.9990935856831175,1141,28748.321828491407,0.008580791495141469
336,1268,-517.4592112140195,0,1,0,0.9983829314865962,1268,21430.604939056182,0.007508928224332462
337,1193,-510.3042462829602,0,1,0,0.9999772313482661,1193,23527.751593337285,0.007132051146741734
338,1643,-522.8394353875391,0,1,0,0.9992466788354664,1590,25667.170791007895,0.0066118055470858654
339,1464,-512.3322382213686,0,1,0,0.9990361310970358,1464,23943.812819396717,0.006981381721252205
340,1112,-505.24959327616176,0,1,0,0.9994398801383735,1112,26565.977727903482,0.00804436834269435
341,3999,-92.8159345979056,0,0,0,1.2271882334452378,3538,7701.009781584089,0.007524178995590858
342,1389,-529.3512627614781,0,1,0,0.9997371300290513,1389,25059.636685369656,0.006939146415041322
343,2927,-608.8645122726625,0,1,0,0.9999935034301806,2927,10282.714675093393,0.007644256167648097
344,577,-515.4458630418395,0,1,0,0.9991660007970216,577,26117.36656470802,0.008441857156826413
345,3999,-51.61583607431449,0,0,0,1.363657975526389,3999,9104.653367415365,0.007510759712422153
346,1987,-504.80787014700263,0,1,0,0.9999192282695241,1541,25594.103931238344,0.006081682556949184
347,934,-490.93346933879815,0,1,0,0.9996614264495565,934,25359.111761472475,0.012486612153531246
348,2854,-604.0967858990984,0,0,1,1.4115173459643988,2329,7891.357644929545,0.00857516167643968
349,3999,-106.83763521384188,0,0,0,1.3409426409464653,3420,15279.753813627809,0.004797758274439074
350,1138,-519.1454735624001,0,1,0,0.999457445611206,1138,22794.183692740677,0.00812355008296
351,3736,885.7342146224746,1,0,0,1.0481264965732198,3717,1493.0337653177241,0.008534660966267944
352,1477,-540.8395782633712,0,1,0,0.9995170214635567,1477,20008.720180629993,0.0075647187390219155
353,2174,-555.9182084141171,0,1,0,0.9996878050377636,2124,24454.45448553407,0.006250082784430936
354,1745,-526.2736552198429,0,1,0,0.9998522279078601,1650,18681.53484444679,0.009488978175000955
355,1038,-513.3487148896621,0,1,0,0.9999893618710891,1038,22464.51373043874,0.008284454917454614
356,2311,951.8948192018353,1,0,0,1.1294926532289042,2311,1491.635652944363,0.013530672868982855
357,3999,-11.789355457584021,0,0,0,1.3709860483717369,3737,1835.991225946819,0.008637095813644661
358,1580,-602.158008305856,0,1,0,0.9975369920141037,1580,27391.887865823133,0.0029848262832565574
359,3215,-639.0317879557749,0,0,1,1.5680187042893516,3170,20460.875326714544,0.003904227456861359
360,3999,-190.90799995671253,0,0,0,1.5788949550472247,3677,29901.96419325329,0.00023987738974974915
361,1170,-495.18122595038506,0,1,0,0.999474865947493,1170,24353.208975777332,0.008155275323177325
362,3999,-161.64767997996307,0,0,0,1.0816528831365488,3999,6084.254481099609,0.00669455907730577
363,1197,-488.58913979991337,0,1,0,0.9991213525150409,1155,25013.611852452283,0.009208161796823607
364,856,-503.76011278423294,0,1,0,0.9986486859946023,856,32014.512157862944,0.00902525930577347
365,795,-495.45231807590346,0,1,0,0.9996174836625864,795,26233.571289602944,0.010707524124217863
366,1198,-510.3316490473015,0,1,0,0.9994848316380355,1198,25420.356945570195,0.00915324499250825
367,673,-503.9652419421618,0,1,0,0.9990784093443006,673,22930.80873492735,0.010677461586820963
368,1067,-486.9282466983169,0,1,0,0.9987290145054575,1055,23514.466279480337,0.00970034201896574
369,1294,-519.887396055863,0,1,0,0.9997016764587082,1294,22999.268919793158,0.010014972085403945
370,1425,-510.0815721936982,0,1,0,0.9995059553870027,1425,26074.699858065374,0.0063482621964068555
371,1690,-527.0759215485989,0,1,0,0.9999210090100528,1690,23608.4779503252,0.00706267991707968
372,2129,-546.5082359954512,0,1,0,0.9999164282797508,2129,24670.019807201727,0.00627174907909342
373,1579,-530.9974794887615,0,1,0,0.9996834138453055,1579,20073.54379356785,0.007544993574097387
374,1211,-541.4463229715627,0,1,0,0.999327369225952,1211,22332.523706015927,0.007789154099879263
375,2159,-521.3403311360316,0,1,0,0.9997484774578738,1855,23596.87655843338,0.005958465730583688
376,3042,-617.3301887929782,0,0,1,1.481453473445021,2681,3637.2812870290636,0.009563649059641896
377,1086,-525.8470668784399,0,1,0,0.9997546864959641,1086,22754.841077305668,0.007250932850198519
378,1724,-528.3244092006464,0,1,0,0.9983018041175357,1724,22635.524260755425,0.007117216043930967
379,1321,-529.7074009682603,0,1,0,0.999076083002225,1321,19714.622615279335,0.007859355335736012
380,3999,-141.14716654085268,0,0,0,1.2378258158278532,3079,3490.9101672810243,0.00903439049238718
381,3999,-354.3449394473401,0,0,0,1.52356181978694,2164,27921.724143609546,0.0006607431858803315
382,1557,-550.1878416152338,0,1,0,0.9989968268993853,1557,20934.793475046223,0.00790823691226089
383,3236,-617.0715996947127,0,0,1,1.3584182902267063,3001,2662.7750433407655,0.009650214153055203
384,615,-519.1241084507778,0,1,0,0.99907769367991,615,25807.490297537588,0.007115244302774287
385,1654,-531.3921574115675,0,1,0,0.9984487522986407,1653,25879.24605395167,0.006044620929448603
386,3999,10.626060785919806,0,0,0,3.341257556992378,3616,25904.089811226913,0.0023698109993834713
387,1641,-505.0855269711268,0,1,0,0.9985116562766971,1380,27216.71930610072,0.0069271255490635265
388,2697,-669.3099741929799,0,0,1,1.2047663547964556,2227,23116.138862095086,0.003487297453466295
389,3999,-273.54089107248416,0,0,0,1.8214466969331535,1493,35157.348585645705,0.0009385234739852086
390,2266,-543.8548607338724,0,1,0,0.998136507853598,2115,23134.802463966116,0.006882002747872577
391,1567,-492.148468555323,0,1,0,0.9995038882503152,1353,25606.62409673029,0.007833606677254419
392,3999,-244.15791393413176,0,0,0,1.0806292120241223,3831,15448.418329432758,0.005462815021082942
393,3999,-185.2750367464186,0,0,0,1.2787667485999636,3517,9453.345482147455,0.00678145452049687
394,1739,-478.3994927884565,0,1,0,0.9981204163574755,1264,23252.922545192585,0.008541076038410138
395,3039,-561.1064295511343,0,0,1,1.0008065660255157,2987,3612.90019660228,0.011789437740604477
396,1957,-538.1376205209863,0,1,0,0.9975964774979867,1895,20002.214454765068,0.008937127470020434
397,2192,-539.623191280947,0,1,0,0.9993567310673067,2103,20052.916112846502,0.0074979754518783885
398,3073,-627.78175835733,0,0,1,1.3166177589590822,3009,6679.393313137671,0.009969923910235191
399,3722,-813.612501395231,0,0,1,1.3607793211983765,1352,46969.953141910206,-0.0023793069238149393
400,1707,-500.4015565374034,0,1,0,0.9999299613803452,1665,25899.226547809434,0.007858068284181667
401,1158,-524.6829431144599,0,1,0,0.9988176767031229,1158,26255.651120944633,0.006862802104435362
402,2054,-517.2724609445697,0,1,0,0.9994813278981813,2000,25893.15153210992,0.006615404446600837
403,1195,-529.3353272133905,0,1,0,0.9999754013627415,1195,30448.411766594607,0.006356111143410385
404,1791,-538.0157702389442,0,1,0,0.9995481586431262,1791,18880.61564859809,0.007928303407700904
405,3718,-581.5795587166822,0,0,1,1.2854216479300178,2572,14393.719705293006,0.006483664586432276
406,3999,-181.94122901033143,0,0,0,1.0100623594887808,3859,20483.48221849457,0.002898286385727811
407,1530,-562.2109656773627,0,1,0,0.99976684287103,1530,20520.09120323477,0.00701481154783078
408,1442,-500.0837908930563,0,1,0,0.9988831170218758,1306,24744.61096653473,0.007766282702478666
409,3528,-692.5592702171584,0,0,1,1.1289358283986826,3528,3999.862390943275,0.0075268695275093325
410,1675,-596.2919934419293,0,1,0,0.9991079654556386,1675,26789.578718516863,0.003057392811212763
411,1230,-506.42932870248745,0,0,1,1.1345161344707422,1230,29204.188036733995,0.006783456496409318
412,1127,-540.4172228237406,0,1,0,0.9999187272159558,1127,22086.934941168012,0.007516087689166827
413,1184,-506.7454764452996,0,1,0,0.999887613792319,1184,23278.259902723872,0.007203604096497038
414,892,-514.1828874403052,0,1,0,0.9983622066358583,892,31947.8853060025,0.007666030867262601
415,1428,-493.7353020197909,0,1,0,0.9999584631928624,1344,23859.524840371105,0.007509225647619155
416,1267,-512.1647528428235,0,1,0,0.9981598316802167,1267,23261.755821811577,0.007206880561479634
417,1364,-513.2568092027653,0,1,0,0.9991849216665822,1364,21360.121425090958,0.007237985561192799
418,3999,-173.6604291811837,0,0,0,1.1236438297158253,3948,7007.8719528047695,0.006599036105384042
419,3999,-131.20763838910835,0,0,0,1.1647893924985937,3999,2162.8596370768746,0.006997673033033861
420,3999,-113.9552634703937,0,0,0,1.2107504100609048,3793,791.0512174666011,0.008584309009632182
421,3999,-106.9667338649126,0,0,0,1.3155929280641852,3793,5439.576024545373,0.00832557468591286
422,3999,-134.9160068385352,0,0,0,1.3583664515761689,3553,7959.561695488863,0.007466883691047615
423,741,-514.0343295347874,0,1,0,0.9996120081434275,741,31053.635826841506,0.010178588504696192
424,3999,-112.65633103773557,0,0,0,1.4853998915167161,3692,5862.23777939252,0.007726997287299496
425,3999,-140.7738030021383,0,0,0,1.4580131895625281,3999,4338.222967022044,0.007285716969114838
426,3999,-154.65562753278007,0,0,0,1.3431281421818153,3999,4049.2830063786496,0.007129820774607433
427,3999,-123.2406362930296,0,0,0,1.5670568458558116,3992,10019.021716430472,0.006907197025109952
428,3423,862.6171323138742,1,0,0,1.12562844510974,3423,1491.150699682549,0.008665906605099088
429,1823,953.7853274983918,1,0,0,1.4325679618131637,1823,1495.0121476482086,0.016502673522505142
430,3999,-90.9575453383073,0,0,0,1.1723018464969241,3822,869.5393341919583,0.008070979655526419
431,3999,-115.9836736247007,0,0,0,1.0173182494208821,3999,509.7934048917449,0.008559657178610043
432,3999,-153.84050299279443,0,0,0,1.3892456282031864,3889,899.209523346924,0.0076943962820344314
433,3999,-46.29524630620647,0,0,0,1.609693703126325,2565,9183.549055954622,0.007457809832007397
434,1219,-475.41995680384383,0,0,1,2.252249010652573,779,32692.919645446244,0.005686181220064904
435,1129,-524.5049557020203,0,1,0,0.9995174302881759,1129,28522.012859771494,0.0059415711375176055
436,788,-506.5863282510006,0,0,1,2.2443144613334582,788,27216.822571857403,0.003743781264153433
437,3999,-45.85745338508443,0,0,0,1.2527027550752445,3999,8278.104576603717,0.007879406269301984
438,1492,-560.2447719916405,0,0,1,1.0720092986216112,1492,26359.282097813924,0.004514476729179479
439,1484,-546.0012090230996,0,1,0,0.9986051114737969,1484,20689.078892109064,0.007073290669284302
440,2125,-566.0109384280101,0,0,1,1.1297979193244252,2125,9842.87440781271,0.0118909184728686
441,2066,-583.4956630875015,0,0,1,1.0842671435322773,2066,9628.03107834404,0.011559747713522311
442,1553,-499.0681022898718,0,0,1,1.4792839089351666,1276,25863.670122309806,0.005842281387745159
443,1984,-552.3232186931281,0,0,1,1.5975957708559774,1890,25613.181003605587,0.004120441099981054
444,1870,-661.3686500868064,0,0,1,1.0367858916462027,1870,29751.931038199087,0.0014548416843193368
445,2352,-647.5728748238323,0,0,1,1.4076208692025216,2343,30646.354555101203,0.0011412374009521105
446,2014,-523.600799688796,0,1,0,0.9997493125215695,1759,24658.240050766628,0.005683365533307786
447,988,-513.1130597073876,0,1,0,0.9991253273333462,988,27542.38815367861,0.007023442460224669
448,1012,-511.7456760257899,0,1,0,0.9994824925730376,1012,25603.913008823736,0.006945014258603117
449,1310,-518.1570298533961,0,1,0,0.9991492575933459,1310,27652.980972915364,0.006267529366476396
450,1172,-519.3615391308018,0,1,0,0.999284129402645,1172,28970.21919890206,0.006113293727266623
451,3999,-79.93970205449163,0,0,0,1.11334146118861,3682,19706.485626488055,0.004233582884179715
452,1721,-530.9099277634587,0,1,0,0.9998283306627003,1721,21861.210083692717,0.0057621241097870965
453,1683,-550.8191952909604,0,1,0,0.9996767393629463,1683,28541.6627587244,0.00656993687925411
454,996,-531.4319728101673,0,1,0,0.9993327205786169,996,26443.858378565405,0.006707550488200466
455,3999,-282.45843457655116,0,0,0,1.009212631361951,3999,25908.391384415725,0.0019995247777181905
456,2423,-597.5039659834839,0,0,1,1.1693389310313689,2385,29023.767382632366,0.003298196932555037
457,2374,-609.5052789803167,0,1,0,0.9999120133577337,2374,28421.323201076597,0.0038595025669226823
458,1077,-531.8474624507874,0,1,0,0.9995707247737381,1077,27390.287260237772,0.006483515187306589
459,1383,-493.07944182278175,0,1,0,0.9986746884854849,1380,22273.949366432797,0.007836311164056408
460,1995,-562.2388743455631,0,1,0,0.9966623843262334,1995,25172.85610313937,0.005099880705087184
461,3383,-593.1788111777809,0,0,1,1.2054167580303004,2912,25673.05590846906,0.0014833676370424596
462,1011,-534.4319363887903,0,1,0,0.9995288845688199,1011,24637.51143225808,0.007480871092506452
463,1667,-593.4781293846264,0,0,1,1.4455606636807152,1667,32353.40746769725,0.003328575583113196
464,3711,-687.881867885656,0,0,1,1.209380449187492,3425,24577.71386883873,0.003455973368542917
465,2028,-502.3329387150232,0,1,0,0.9999633389253565,1719,26941.20179073973,0.006384548648925882
466,1716,-504.22151582944235,0,1,0,0.9991466761087695,1679,27672.38903578583,0.006707577454011065
467,804,-518.902409562744,0,1,0,0.9994422000124651,804,26779.272045567624,0.007148320220244231
468,1750,-523.0471685309576,0,1,0,0.9998926277256304,1750,18384.63962742792,0.0075909871833537606
469,3999,-179.10924907456968,0,0,0,1.1412369338718498,3999,21234.17502984674,0.002402714519649984
470,3999,-148.94617422573126,0,0,0,1.4732964304740226,3999,19638.13973509997,0.0031946338350851535
471,3999,-127.48343320730152,0,0,0,1.0914696373595911,3731,17875.662906670015,0.005140359678975649
472,3999,-208.72833794953965,0,0,0,1.0252734968550539,3941,18519.439193940605,0.004462571214645404
473,2950,-625.3494961002679,0,1,0,0.9972830062895578,2950,16645.113926523623,0.004697824343960587
474,2322,-571.098719019538,0,1,0,0.999700079866786,2322,14877.94723166617,0.006667642071798768
475,1227,-518.2353212717542,0,1,0,0.9998341111502321,1227,23335.057097906072,0.007771742544291239
476,1532,-527.4972452117681,0,1,0,0.9996238727117357,1532,22504.77364299974,0.007081866784915585
477,1432,-508.5404057576847,0,1,0,0.9977637838055501,1432,27065.7996445257,0.00867005460670389
478,1659,-508.5855228096,0,1,0,0.9988165002654248,1659,27354.020705055034,0.00688840353229004
479,1877,-546.5256448248368,0,1,0,0.9983747787631392,1877,19910.03267374247,0.005896280788954392
480,2429,-550.209847202276,0,1,0,0.9996772672807839,2429,17020.139681042772,0.007323278702150714
481,3798,-708.5115173910779,0,0,1,1.9081855168129858,2604,35753.540779793926,-0.00011068658813152858
482,3999,-138.2634771286348,0,0,0,1.2775963716502976,3999,9918.202872303149,0.007231250027912272
483,3999,-215.4546073347383,0,0,0,1.9335075667035815,3096,8064.439392899911,0.006522939912418178
484,1986,-584.5062068278947,0,0,1,1.317192782885389,1458,12689.647357759424,0.009687753444787821
485,1167,-536.3896816174338,0,1,0,0.9990705813255423,1167,9658.790198074421,0.017532389272382494
486,1748,-524.4451666663501,0,1,0,0.997951548710226,1688,20527.328018675635,0.00976858562482523
487,3999,-185.52889717142833,0,0,0,1.7661232231823174,2541,3321.737107203507,0.007841151438155575
488,1451,-574.482435060372,0,1,0,0.9969427524172959,1451,12789.527241764266,0.01251828897511361
489,3999,-161.3088296004819,0,0,0,1.4698626339950638,3586,7240.410619183352,0.006793010230366097
490,3999,-148.8024879108445,0,0,0,1.314170766543811,3999,21948.950379973005,0.0038007230502502595
491,907,-519.5821534219191,0,1,0,0.9993485347115704,907,26760.72747641272,0.006606290568209741
492,791,-527.0875157812332,0,1,0,0.9998162789536233,791,26128.313260997373,0.0061809626734670355
493,1457,-545.9722548981749,0,1,0,0.9999872372588785,1457,26135.50927916853,0.006135226545392044
494,3999,-134.17204169786018,0,0,0,1.2670888884862035,3823,8052.651497295754,0.007395266683794607
495,3999,-163.03534453947938,0,0,0,1.1162084809644215,3368,4120.749761311256,0.008065528075026609
496,3999,-118.8962356667226,0,0,0,1.3025958103093074,3999,2783.2938785648635,0.007869952052635774
497,3999,-167.17907683502173,0,0,0,1.1407693024412506,3999,3585.773212176411,0.007446923019922654
498,1045,-482.78703511793833,0,0,1,2.20428044992451,747,29180.385861196497,0.005887223452143457
499,1309,-507.95806120133034,0,1,0,0.999591106609435,1309,29955.28802792482,0.006590506125066661
