model,episode,elo
PPO_SelfPlay,1224,1303.7838134765625
PPO_SelfPlay,1225,1325.0057373046875
PPO_SelfPlay,1226,1340.5128173828125
PPO_SelfPlay,1227,1359.2374267578125
PPO_SelfPlay,1228,1386.01220703125
PPO_SelfPlay,1229,1376.769775390625
PPO_SelfPlay,1230,1356.9652099609375
PPO_SelfPlay,1231,1351.0936279296875
PPO_SelfPlay,1232,1336.208984375
PPO_SelfPlay,1233,1352.7200927734375
PPO_SelfPlay,1234,1347.1624755859375
PPO_SelfPlay,1235,1341.7645263671875
PPO_SelfPlay,1236,1313.6900634765625
PPO_SelfPlay,1237,1286.2069091796875
PPO_SelfPlay,1238,1274.489990234375
PPO_SelfPlay,1239,1263.841552734375
PPO_SelfPlay,1240,1237.5899658203125
PPO_SelfPlay,1241,1263.6573486328125
PPO_SelfPlay,1242,1269.4107666015625
PPO_SelfPlay,1243,1243.0096435546875
PPO_SelfPlay,1244,1234.00927734375
PPO_SelfPlay,1245,1208.612548828125
PPO_SelfPlay,1246,1184.0147705078125
PPO_SelfPlay,1247,1205.165283203125
PPO_SelfPlay,1248,1202.6077880859375
PPO_SelfPlay,1249,1229.5274658203125
PPO_SelfPlay,1250,1254.9788818359375
PPO_SelfPlay,1251,1246.7725830078125
PPO_SelfPlay,1252,1252.9990234375
PPO_SelfPlay,1253,1259.0477294921875
PPO_SelfPlay,1254,1264.927490234375
PPO_SelfPlay,1255,1238.646484375
PPO_SelfPlay,1256,1230.1353759765625
PPO_SelfPlay,1257,1204.856201171875
PPO_SelfPlay,1258,1180.3822021484375
PPO_SelfPlay,1259,1200.79833984375
PPO_SelfPlay,1260,1208.4595947265625
PPO_SelfPlay,1261,1215.8668212890625
PPO_SelfPlay,1262,1223.0341796875
PPO_SelfPlay,1263,1229.974609375
PPO_SelfPlay,1264,1204.7003173828125
PPO_SelfPlay,1265,1212.2315673828125
PPO_SelfPlay,1266,1187.515869140625
PPO_SelfPlay,1267,1195.631591796875
PPO_SelfPlay,1268,1183.0391845703125
PPO_SelfPlay,1269,1159.3118896484375
PPO_SelfPlay,1270,1168.4495849609375
PPO_SelfPlay,1271,1145.2479248046875
PPO_SelfPlay,1272,1175.0701904296875
PPO_SelfPlay,1273,1183.62744140625
PPO_SelfPlay,1274,1159.87939453125
PPO_SelfPlay,1275,1168.995849609375
PPO_SelfPlay,1276,1157.0250244140625
PPO_SelfPlay,1277,1134.2490234375
PPO_SelfPlay,1278,1144.35693359375
PPO_SelfPlay,1279,1154.06689453125
PPO_SelfPlay,1280,1181.5701904296875
PPO_SelfPlay,1281,1157.8948974609375
PPO_SelfPlay,1282,1135.0859375
PPO_SelfPlay,1283,1145.16064453125
PPO_SelfPlay,1284,1154.83935546875
PPO_SelfPlay,1285,1181.3214111328125
PPO_SelfPlay,1286,1189.655029296875
PPO_SelfPlay,1287,1197.6962890625
PPO_SelfPlay,1288,1173.462158203125
PPO_SelfPlay,1289,1182.0775146484375
PPO_SelfPlay,1290,1158.38427734375
PPO_SelfPlay,1291,1156.3114013671875
PPO_SelfPlay,1292,1133.5623779296875
PPO_SelfPlay,1293,1111.6976318359375
PPO_SelfPlay,1294,1090.7239990234375
PPO_SelfPlay,1295,1083.3038330078125
PPO_SelfPlay,1296,1095.5394287109375
PPO_SelfPlay,1297,1107.247314453125
PPO_SelfPlay,1298,1118.45947265625
PPO_SelfPlay,1299,1097.206298828125
PPO_SelfPlay,1300,1076.843017578125
PPO_SelfPlay,1301,1089.36083984375
PPO_SelfPlay,1302,1101.333984375
PPO_SelfPlay,1303,1080.79541015625
PPO_SelfPlay,1304,1061.1402587890625
PPO_SelfPlay,1305,1091.7322998046875
PPO_SelfPlay,1306,1071.6033935546875
PPO_SelfPlay,1307,1084.351806640625
PPO_SelfPlay,1308,1114.462890625
PPO_SelfPlay,1309,1112.0743408203125
PPO_SelfPlay,1310,1123.0849609375
PPO_SelfPlay,1311,1101.642578125
PPO_SelfPlay,1312,1081.0908203125
PPO_SelfPlay,1313,1061.4228515625
PPO_SelfPlay,1314,1042.623291015625
PPO_SelfPlay,1315,1056.670166015625
PPO_SelfPlay,1316,1038.0833740234375
PPO_SelfPlay,1317,1052.3365478515625
PPO_SelfPlay,1318,1033.9444580078125
PPO_SelfPlay,1319,1048.38623046875
PPO_SelfPlay,1320,1062.1722412109375
PPO_SelfPlay,1321,1043.3392333984375
PPO_SelfPlay,1322,1025.3536376953125
PPO_SelfPlay,1323,1008.1881713867188
PPO_SelfPlay,1324,991.8111572265625
PPO_SelfPlay,1325,976.188232421875
PPO_SelfPlay,1326,961.2830810546875
PPO_SelfPlay,1327,979.0587158203125
PPO_SelfPlay,1328,996.0219116210938
PPO_SelfPlay,1329,980.2051391601562
PPO_SelfPlay,1330,965.11572265625
PPO_SelfPlay,1331,982.716796875
PPO_SelfPlay,1332,999.5120849609375
PPO_SelfPlay,1333,983.5345458984375
PPO_SelfPlay,1334,968.292236328125
PPO_SelfPlay,1335,953.7484130859375
PPO_SelfPlay,1336,971.8658447265625
PPO_SelfPlay,1337,989.15869140625
PPO_SelfPlay,1338,973.6577758789062
PPO_SelfPlay,1339,958.8685302734375
PPO_SelfPlay,1340,976.75390625
PPO_SelfPlay,1341,961.8228759765625
PPO_SelfPlay,1342,947.5739135742188
PPO_SelfPlay,1343,933.9700927734375
PPO_SelfPlay,1344,920.9747924804688
PPO_SelfPlay,1345,940.5525512695312
PPO_SelfPlay,1346,959.2637939453125
PPO_SelfPlay,1347,945.1312255859375
PPO_SelfPlay,1348,963.63720703125
PPO_SelfPlay,1349,949.3057250976562
PPO_SelfPlay,1350,967.6238403320312
PPO_SelfPlay,1351,953.1105346679688
PPO_SelfPlay,1352,939.2568359375
PPO_SelfPlay,1353,926.0260009765625
PPO_SelfPlay,1354,913.382080078125
PPO_SelfPlay,1355,933.2903442382812
PPO_SelfPlay,1356,920.3252563476562
PPO_SelfPlay,1357,907.931396484375
PPO_SelfPlay,1358,928.0747680664062
PPO_SelfPlay,1359,915.3405151367188
PPO_SelfPlay,1360,903.1638793945312
PPO_SelfPlay,1361,891.5113525390625
PPO_SelfPlay,1362,912.3511352539062
PPO_SelfPlay,1363,900.3040161132812
PPO_SelfPlay,1364,888.773193359375
PPO_SelfPlay,1365,877.727294921875
PPO_SelfPlay,1366,867.1366577148438
PPO_SelfPlay,1367,856.9734497070312
PPO_SelfPlay,1368,847.2116088867188
PPO_SelfPlay,1369,837.8267211914062
PPO_SelfPlay,1370,828.796142578125
PPO_SelfPlay,1371,852.0986328125
PPO_SelfPlay,1372,874.526123046875
PPO_SelfPlay,1373,864.065673828125
PPO_SelfPlay,1374,854.024658203125
PPO_SelfPlay,1375,844.3775634765625
PPO_SelfPlay,1376,867.1005249023438
PPO_SelfPlay,1377,856.9387817382812
PPO_SelfPlay,1378,847.1782836914062
PPO_SelfPlay,1379,837.794677734375
PPO_SelfPlay,1380,828.7652587890625
PPO_SelfPlay,1381,820.0689086914062
PPO_SelfPlay,1382,811.6859741210938
PPO_SelfPlay,1383,835.5980834960938
PPO_SelfPlay,1384,858.6504516601562
PPO_SelfPlay,1385,848.822998046875
PPO_SelfPlay,1386,839.37646484375
PPO_SelfPlay,1387,830.2879028320312
PPO_SelfPlay,1388,821.5359497070312
PPO_SelfPlay,1389,813.1006469726562
PPO_SelfPlay,1390,804.9634399414062
PPO_SelfPlay,1391,797.1072387695312
PPO_SelfPlay,1392,789.5159912109375
PPO_SelfPlay,1393,814.1748657226562
PPO_SelfPlay,1394,806.0001220703125
PPO_SelfPlay,1395,830.1084594726562
PPO_SelfPlay,1396,853.363037109375
PPO_SelfPlay,1397,843.7416381835938
PPO_SelfPlay,1398,834.4887084960938
PPO_SelfPlay,1399,825.5820922851562
PPO_SelfPlay,1400,849.0013427734375
PPO_SelfPlay,1401,839.5479736328125
PPO_SelfPlay,1402,830.4530029296875
PPO_SelfPlay,1403,821.6950073242188
PPO_SelfPlay,1404,813.2539672851562
PPO_SelfPlay,1405,805.1114501953125
PPO_SelfPlay,1406,797.2501831054688
PPO_SelfPlay,1407,821.6541748046875
PPO_SelfPlay,1408,813.214599609375
PPO_SelfPlay,1409,805.073486328125
PPO_SelfPlay,1410,797.2135009765625
PPO_SelfPlay,1411,789.6187133789062
PPO_SelfPlay,1412,782.2742309570312
PPO_SelfPlay,1413,807.166259765625
PPO_SelfPlay,1414,831.234619140625
PPO_SelfPlay,1415,854.4479370117188
PPO_SelfPlay,1416,844.784423828125
PPO_SelfPlay,1417,835.491943359375
PPO_SelfPlay,1418,826.5482177734375
PPO_SelfPlay,1419,849.9324951171875
PPO_SelfPlay,1420,840.443359375
PPO_SelfPlay,1421,863.3148193359375
PPO_SelfPlay,1422,853.3035888671875
PPO_SelfPlay,1423,875.6844482421875
PPO_SelfPlay,1424,897.177001953125
PPO_SelfPlay,1425,917.778564453125
PPO_SelfPlay,1426,905.4959106445312
PPO_SelfPlay,1427,893.7437133789062
PPO_SelfPlay,1428,882.4899291992188
PPO_SelfPlay,1429,871.7041625976562
PPO_SelfPlay,1430,893.3577270507812
PPO_SelfPlay,1431,882.1201782226562
PPO_SelfPlay,1432,871.349609375
PPO_SelfPlay,1433,861.0174560546875
PPO_SelfPlay,1434,851.0969848632812
PPO_SelfPlay,1435,841.5630493164062
PPO_SelfPlay,1436,832.3923950195312
PPO_SelfPlay,1437,823.5631713867188
PPO_SelfPlay,1438,847.05517578125
PPO_SelfPlay,1439,869.67626953125
PPO_SelfPlay,1440,891.4114379882812
PPO_SelfPlay,1441,912.2554321289062
PPO_SelfPlay,1442,932.21240234375
PPO_SelfPlay,1443,951.295166015625
PPO_SelfPlay,1444,937.5234985351562
PPO_SelfPlay,1445,924.3700561523438
PPO_SelfPlay,1446,911.7989501953125
PPO_SelfPlay,1447,899.7756958007812
PPO_SelfPlay,1448,888.2672729492188
PPO_SelfPlay,1449,877.242431640625
PPO_SelfPlay,1450,866.6715698242188
PPO_SelfPlay,1451,888.5269165039062
PPO_SelfPlay,1452,909.4912719726562
PPO_SelfPlay,1453,897.5675048828125
PPO_SelfPlay,1454,918.1526489257812
PPO_SelfPlay,1455,937.8536376953125
PPO_SelfPlay,1456,924.6854248046875
PPO_SelfPlay,1457,912.1004638671875
PPO_SelfPlay,1458,900.064208984375
PPO_SelfPlay,1459,920.5435791015625
PPO_SelfPlay,1460,908.1401977539062
PPO_SelfPlay,1461,928.2745971679688
PPO_SelfPlay,1462,947.531494140625
PPO_SelfPlay,1463,933.9295654296875
PPO_SelfPlay,1464,952.9360961914062
PPO_SelfPlay,1465,939.0902709960938
PPO_SelfPlay,1466,957.8668823242188
PPO_SelfPlay,1467,975.7977294921875
PPO_SelfPlay,1468,960.9105224609375
PPO_SelfPlay,1469,946.7030639648438
PPO_SelfPlay,1470,933.138427734375
PPO_SelfPlay,1471,920.1800537109375
PPO_SelfPlay,1472,907.7925415039062
PPO_SelfPlay,1473,927.94189453125
PPO_SelfPlay,1474,947.2135620117188
PPO_SelfPlay,1475,965.6259155273438
PPO_SelfPlay,1476,983.2037353515625
PPO_SelfPlay,1477,967.9766235351562
PPO_SelfPlay,1478,953.4472045898438
PPO_SelfPlay,1479,971.5783081054688
PPO_SelfPlay,1480,988.88427734375
PPO_SelfPlay,1481,1005.39599609375
PPO_SelfPlay,1482,989.1475219726562
PPO_SelfPlay,1483,973.6471557617188
PPO_SelfPlay,1484,958.8583984375
PPO_SelfPlay,1485,944.7442626953125
PPO_SelfPlay,1486,931.2676391601562
PPO_SelfPlay,1487,950.3922119140625
PPO_SelfPlay,1488,968.6613159179688
PPO_SelfPlay,1489,986.1006469726562
PPO_SelfPlay,1490,970.7403564453125
PPO_SelfPlay,1491,956.0846557617188
PPO_SelfPlay,1492,974.0963134765625
PPO_SelfPlay,1493,991.2870483398438
PPO_SelfPlay,1494,1007.6881713867188
PPO_SelfPlay,1495,1023.334228515625
PPO_SelfPlay,1496,1038.26123046875
PPO_SelfPlay,1497,1020.50634765625
PPO_SelfPlay,1498,1003.5630493164062
PPO_SelfPlay,1499,1019.3989868164062
PPO_SelfPlay,1500,1002.5065307617188
