episode,steps,score,success,killed_by_sam,crashed,min_tf,in_radar_steps,range2d_last_m,progress_mean
292,1146,-531.1520346486255,0,1,0,0.9987141379984755,1146,31100.13807379141,0.0074051483622089775
293,1424,-505.0252729555858,0,1,0,0.9996999344925834,1140,26781.989836722547,0.008685180619681107
294,1170,-516.4694301836951,0,1,0,0.9993731418185079,1170,28822.279551864685,0.008130849083659693
295,893,-514.9557107882399,0,1,0,0.9997268938783106,893,30253.172973291115,0.008702982076148657
296,1000,-505.55177428874634,0,1,0,0.9984584294862656,1000,26216.087331847913,0.00892453599530823
297,975,-516.5383419139531,0,1,0,0.9985290596546617,975,24122.722981914438,0.008320345990413666
298,1294,-501.31411692514155,0,1,0,0.9991760820334195,1120,24452.22898274905,0.00862781451610809
299,697,-513.9920486877727,0,1,0,0.9984117145516468,697,27857.51481713221,0.008755650392079081
300,737,-509.1549027558299,0,1,0,0.9996308739648889,737,28257.051475059216,0.009301932325343376
301,477,-515.3941496863883,0,1,0,0.9981083663825305,477,26271.208928429933,0.00893705489015479
302,765,-509.24901175628344,0,1,0,0.9998791901504881,765,23783.935752142188,0.009203961858196946
303,767,-509.17611235313456,0,1,0,0.9991039198877406,767,32427.68384935047,0.009062439164481836
304,532,-513.3779766351531,0,1,0,0.9992063901856214,532,28576.67861889568,0.009302346520036097
305,603,-512.3537365198966,0,1,0,0.9990908629216383,603,31079.94192841381,0.00925667964630741
306,748,-513.1217188526671,0,1,0,0.9982680469968476,748,29839.502593863046,0.008657925136397137
307,747,-510.2525245734182,0,1,0,0.9996682314438528,747,24709.843804919397,0.009385644041876098
308,681,-519.1422228319507,0,1,0,0.9997254080981659,681,28062.38567031106,0.00821035129861725
309,1053,-502.88564069114466,0,1,0,0.9980163652047462,1053,27912.570285786474,0.008640648155092853
310,720,-509.8838555978053,0,1,0,0.9993368112551695,720,23557.13159574747,0.009248912841601998
311,1011,-504.2983201650837,0,1,0,0.9984995637662695,1011,28199.153051236015,0.008566545922258273
312,831,-506.757166183159,0,1,0,0.9998694665194572,831,30165.69301202887,0.009193668446844477
313,854,-506.44847810112594,0,1,0,0.9968517975700556,854,28466.001770081897,0.008858987037467627
314,877,-508.5145899539446,0,1,0,0.9997556621116159,877,26847.811131802446,0.00868745263087959
315,1080,-504.6272814119414,0,1,0,0.9986925748579989,1080,22884.84321998567,0.00807543589106564
316,1597,-596.8798943530009,0,0,1,1.7265891502154476,1597,33294.546315884116,-0.00012540377921698472
317,835,-515.1531887539563,0,1,0,0.9989378474822399,835,32500.125972116424,0.008525616902761398
318,712,-517.834448466177,0,1,0,0.997631457817396,712,29838.49355379889,0.008208689542737851
319,2019,-575.9501681955974,0,0,1,1.6986749543944248,2019,28534.179779971477,0.0044299965345478915
320,2640,-632.2303619527477,0,0,1,1.7194626336475307,2640,25092.980944352923,0.002901262471686333
321,1040,-566.9266915554349,0,1,0,0.9993984526273517,1040,27625.033015437875,0.005343939001791788
322,2824,-688.732555725049,0,0,1,1.7315962900731134,2618,30759.748800633897,7.261999822947916e-06
323,310,-509.9878824855427,0,0,1,1.628845136655505,310,34170.44012502956,0.006825868605311936
324,1292,-564.707106407779,0,0,1,2.130932668828076,1131,35383.36190558442,-0.0018527303592786636
325,2873,-573.0675703247964,0,0,1,2.242994641526097,1549,35489.47768133165,2.4617302323891634e-05
326,2078,-514.0858150897398,0,0,1,1.4720347540758745,1711,25666.43634220508,0.0060165879573203995
327,548,-508.73705088559745,0,1,0,0.9988801954757377,548,26524.561548062622,0.009193936953676518
328,488,-513.4501620807654,0,1,0,0.9994106918216286,488,27278.146372075535,0.009041585556650664
329,1131,-531.5237336472218,0,1,0,0.9984659004647893,1131,28847.62167799158,0.007398841525059482
330,659,-525.7669551084705,0,0,1,2.852347535507595,659,35431.129372235926,-0.0009842906439371825
331,772,-525.1718187776567,0,1,0,0.9986125820816811,772,23893.278151687115,0.008013826604886488
332,879,-556.9480985388382,0,0,1,2.871559460574308,654,41579.76252908091,-0.005023709651988756
333,724,-518.5206469430591,0,0,1,1.6209527031593212,724,31914.13487248347,0.008398270059949831
334,1292,-547.1979590738451,0,0,1,3.122566689657283,762,37791.688980873565,-0.0006402590764756306
335,2663,-640.0647227043402,0,1,0,0.9994676610485181,2663,26941.376440954013,0.003904299435016438
336,960,-506.2147139418024,0,1,0,0.998914974141267,960,29748.10992397947,0.009392922114275965
337,1628,-589.927994626681,0,1,0,0.9992941112029026,1628,25758.85866137349,0.00454815710899901
338,975,-572.0886892260072,0,0,1,4.305809756892089,0,44050.8436046761,-0.006557390998360192
339,1796,-632.6334456823879,0,1,0,0.9990274795347558,1796,27929.822030421572,0.003960377189369541
340,1697,-589.5227861059221,0,0,1,1.1990607256344066,1640,31321.04300996532,0.0035974802209394747
341,545,-513.0472352156685,0,1,0,0.9991324216397381,545,26283.23802657639,0.009290557700657138
342,614,-510.53585893257497,0,1,0,0.9992285196621371,614,28305.55966963652,0.009566509787640159
343,923,-504.46074253486444,0,1,0,0.9984951902822681,923,27820.373442937267,0.009735447012107646
344,3327,-663.1136148970331,0,0,1,1.4150584514015216,3327,29980.904488957738,0.0005987511944927284
345,404,-512.8538697613726,0,1,0,0.9997090513825748,404,27464.961144590907,0.009731988632192422
346,3999,-169.93743127320505,0,0,0,1.2290038686744735,2862,29078.92511497135,0.0019130489981814918
347,1408,-564.0150694575929,0,0,1,1.9665289814230245,1408,28205.195919865586,0.002741692444085175
348,354,-498.62998041733084,0,0,1,4.315219912397129,0,37777.604004007735,0.006225899425429837
349,1112,-568.6270669092871,0,0,1,1.8669943956570367,1112,28746.1988185705,0.001726683247696106
350,2935,-638.0503400038533,0,0,1,1.6751854598037954,2935,33227.137673726844,0.0018573525434856398
351,1548,-545.8288779319766,0,0,1,2.102501234035128,1539,28222.49177263801,0.002985173094676259
352,3444,-729.4295268920828,0,0,1,1.6428048332016447,2789,37988.39883493763,-0.0021187466834893236
353,1865,-638.1681612904301,0,0,1,1.384336127065048,1865,31511.180553275713,0.001008200526587991
354,1758,-533.5452180511245,0,0,1,1.710483774443883,1402,30601.82176349565,0.005140788079899031
355,861,-520.2623715496694,0,0,1,1.5209419716301307,861,34072.35053384032,0.006075231197673347
356,2303,-611.2721901777351,0,1,0,0.999264158265593,2303,24508.869494472165,0.005432445447661873
357,1441,-560.7933631377628,0,0,1,1.4303297583109513,1258,28737.498910355018,0.005096866999222061
358,1909,-664.7969977884189,0,0,1,1.159169968162025,1909,36105.155115796144,0.0006359334841327457
359,1434,-620.118974400216,0,0,1,1.3446700883590372,1434,35472.641034527565,0.0004419705069750152
360,1147,-595.3764111458886,0,0,1,1.0021172489466204,1147,30388.41370674775,0.0022789744167466034
361,970,-509.5721330364749,0,1,0,0.99874438920975,970,21966.68659578207,0.008655504963156327
362,1250,-507.9701814173839,0,1,0,0.9997776813602174,1227,28405.242281830146,0.008098466958674944
363,734,-514.4876731121958,0,1,0,0.9990276425699814,734,25235.289263452203,0.008655598479919273
364,2264,-650.3666832785897,0,0,1,1.4516003192300566,2264,30075.126902811196,0.0010995375899834302
365,2133,-622.6645089231351,0,1,0,0.9996841566773732,2133,24521.06077218767,0.004448363274724204
366,924,-521.5216069239485,0,1,0,0.9990739251406981,924,23633.000321781048,0.00806720438379424
367,1181,-563.9156092039824,0,0,1,1.309918533875921,1181,30322.08500198731,0.0026172380182708905
368,1582,-554.8150286062721,0,0,1,1.838527458712388,1582,27876.18398751226,0.0043325492142938
369,2080,-624.9493240540523,0,1,0,0.9996798058260565,2080,21903.567015912602,0.004524104947849611
370,1818,-608.0169206355913,0,0,1,1.252670682876933,1797,27281.41596717978,0.005137758457807619
371,1944,-648.7971911698376,0,0,1,1.1325112121836376,1944,27276.33630294728,0.0028596828664910483
372,2384,-560.9131675302227,0,0,1,4.426571281043135,0,39262.512876541674,-0.0003130367423361355
373,836,-519.6046057186977,0,1,0,0.9988161496099355,836,29363.598800533753,0.008406693096445608
374,2915,-636.1638767998161,0,0,1,1.8955690384290034,2424,31628.601343897455,0.0004133170696748938
375,2296,-627.6540598095934,0,0,1,1.495129745648162,2255,34902.762190012385,0.0008866456315260043
376,1894,-557.5936430154776,0,0,1,1.4423681748747639,1762,27864.406719669467,0.0047640087091172225
377,1936,-636.4549746838518,0,0,1,1.0636815949399698,1930,28076.788523948777,0.002331874328696717
378,490,-514.266650563834,0,1,0,0.9991283478143156,490,28957.918015700892,0.009484591471100827
379,718,-516.7318393150633,0,1,0,0.9984581077005104,718,23433.194472506948,0.00928394144924217
380,709,-515.0850326594123,0,1,0,0.9999632838606308,709,32071.208580157698,0.009072199418515023
381,1415,-501.4728157800761,0,1,0,0.9988928919017164,1139,25033.28752003887,0.008274491160812384
382,875,-519.9207500612918,0,1,0,0.9999112193927188,875,28119.35596184007,0.008418805118200322
383,894,-515.5206661885998,0,1,0,0.9989486236813658,894,24943.74750301184,0.009149404205085884
384,1083,-518.055828925486,0,1,0,0.9996383801156209,1067,27089.141425880374,0.008688624633022168
385,1261,-545.2384703963535,0,0,1,1.0754816170450165,1191,23442.68517450706,0.008024677672752173
386,811,-505.2575280164535,0,1,0,0.9982523582906074,811,26222.231548790274,0.009854504392983314
387,915,-531.1598993999118,0,0,1,1.4085779368316589,915,24865.88523362497,0.00708422287252398
388,2243,-679.1282412770707,0,0,1,1.099885467421263,2243,27516.600925168044,0.0014785092230060568
389,1576,-507.8833440365018,0,0,1,2.002976508721401,1076,30765.001755874477,0.005478265131902019
390,839,-531.3333599334585,0,0,1,1.158652915040965,839,24670.923381954733,0.00691639214551857
391,558,-517.5181143651105,0,1,0,0.9983257030192643,558,25206.31793479822,0.008630937401430054
392,922,-495.17243361304594,0,1,0,0.9992363682195571,898,23560.574678548975,0.011309678688181488
393,603,-503.6630352180897,0,1,0,0.999322991418101,603,24721.400496766153,0.010473004546306617
394,395,-506.1843798638939,0,1,0,0.9979834649325163,395,25962.58429153319,0.011971941956772113
395,880,-503.5013499260406,0,1,0,0.9989095607466199,868,26316.117718111862,0.010952801779866125
396,1716,-538.9900304244997,0,1,0,0.999980468714303,1250,22974.97258096385,0.00900339874977395
397,910,-507.7808720279169,0,1,0,0.9996400877766463,910,25870.04613543745,0.009516379461884165
398,733,-510.1903322187137,0,1,0,0.9989267747097847,733,27469.578781585016,0.009151256246075287
399,794,-506.5079051194923,0,1,0,0.9988276907923423,794,24189.338576485927,0.00969721744476839
400,1092,-514.4362136402227,0,0,1,2.396592342795414,829,32577.91603080207,0.005432137879311881
401,1897,-614.23544191927,0,0,1,1.4818601422311655,1897,27496.71004773984,0.0038253563604191796
402,1445,-576.4877506891187,0,0,1,1.4738287997416808,1445,32283.22026617855,0.004975576186244593
403,1496,-513.447039034375,0,1,0,0.9987209310249128,1278,28386.207505403632,0.007623107552055554
404,3561,-718.8649064785474,0,0,1,1.0422448300350788,3521,18612.701300182507,0.003916732557254556
405,1235,-523.3801443345677,0,1,0,0.9996988893130131,1235,30276.365601804802,0.006825016265378269
406,1317,-535.2495020977606,0,1,0,0.9998674953572176,1317,24337.54417654289,0.006826983679874276
407,1307,-534.6922532181526,0,0,1,2.2240462563380974,1307,30333.177685022965,0.0035392459618121433
408,2764,-660.6508062849438,0,0,1,1.4180625844399541,2764,24516.573307961848,0.0053530002934093915
409,1041,-529.7024351320083,0,1,0,0.9997112631407814,1041,27776.740684795353,0.006974673383195523
410,1141,-502.40452692089036,0,1,0,0.9992482725701206,1092,26500.30038674103,0.008910556238938718
411,673,-519.9894340840971,0,1,0,0.9990607559569886,673,26679.046883802966,0.011613105728674468
412,565,-512.3018178348029,0,1,0,0.9988212949971311,565,27886.158112441164,0.012400892857295337
413,800,-512.8921033920856,0,1,0,0.9985283259321933,800,31570.690051828722,0.008876983820830717
414,556,-517.9791746864466,0,1,0,0.9993522349029351,556,29049.614671887404,0.009325476376345447
415,262,-503.994694850039,0,1,0,0.9975316594649377,262,26301.15664325579,0.016773800029428448
416,644,-513.4908393887299,0,1,0,0.9991629629249265,644,25075.115254699518,0.009420210098316017
417,459,-515.7872045593492,0,1,0,0.9986278408713434,459,26657.846587310294,0.01042572598077489
418,573,-505.4691053774046,0,1,0,0.9991349990530971,573,25223.36580354108,0.011035047969968714
419,1158,-507.9444905034737,0,1,0,0.9987727768070133,1094,28492.59215360338,0.008762995952659766
420,604,-515.3409048658796,0,1,0,0.9989065029421772,604,30428.732528768407,0.008977156919028307
421,996,-505.23820550672895,0,0,1,1.0552473433686127,967,27634.86364684294,0.009346548030481183
422,989,-496.7862928934521,0,1,0,0.9988331357576378,961,22554.392527589378,0.010169316675019592
423,326,-497.1912546380444,0,0,1,2.022776195647709,326,30640.7403547699,0.009020094192302635
424,814,-520.2971100901201,0,1,0,0.9987383319771312,814,25203.61018347863,0.008828256981031174
425,667,-515.8947770832757,0,1,0,0.9990170296106129,667,29862.283874771427,0.008747803748657936
426,597,-512.2752906302619,0,1,0,0.998480969706355,597,27560.03336928458,0.01023183714454137
427,1899,-684.4044736106882,0,0,1,1.1975581494763357,1899,30685.967025567614,0.0017976292582006772
428,964,-524.7664477328531,0,1,0,0.9994757283105118,964,30322.811674424447,0.008718608561655168
429,1211,-511.44898980137896,0,1,0,0.9988897462527806,1018,26501.500941937014,0.009490118608295184
430,1062,-509.6559339506248,0,1,0,0.9982664271128665,1062,25158.992262815605,0.008781865116346781
431,902,-517.0101235815073,0,1,0,0.9996766842616713,902,26995.724072012934,0.009031553151384526
432,749,-524.7860988259716,0,1,0,0.9994596644747602,749,26325.959964677368,0.008324779244487187
433,1280,-524.0139931750208,0,1,0,0.9997495417419364,1243,26750.59453813427,0.008499565920877902
434,784,-521.4748329735401,0,1,0,0.9986062988513312,784,24798.943663032846,0.009656907877912603
435,649,-493.28552982672824,0,0,1,2.3673954357747626,508,32322.418171728994,0.008469270511961656
436,514,-493.96629993273655,0,0,1,2.1858081885185427,442,28980.401257594873,0.009980018944105681
437,428,-505.9094335229508,0,0,1,1.439368053380289,428,34133.26780282008,0.011340287218047546
438,395,-497.77073472003275,0,0,1,1.8142561353556768,395,30453.26338769754,0.011802307690395851
439,413,-506.7807150008859,0,1,0,0.999527252397528,413,26713.282490340236,0.012102955683307295
440,394,-508.9611638714198,0,1,0,0.9995525462287751,394,27204.55882496616,0.011883279827526802
441,2524,-668.9260724122782,0,0,1,1.98686173889114,1824,34232.70745367068,-0.00020954511676535712
442,687,-531.959100864003,0,0,1,1.5006716664217816,687,25444.205960694228,0.006979712792997109
443,502,-518.0408492032689,0,1,0,0.999375244344051,502,30567.935065172114,0.010814327319505095
444,837,-518.2920394242674,0,0,1,1.2740704663185345,837,24706.799286768954,0.009080086231974463
445,408,-511.0616523358386,0,1,0,0.9989503017056882,408,27458.29387447267,0.011170591919088677
446,1676,-641.773714160197,0,0,1,1.1637348731483612,1165,38753.30995571696,-0.004717594564570719
447,346,-508.87535784600743,0,1,0,0.9982904766189266,346,28997.689731832357,0.011213561571001996
448,553,-514.6680184788885,0,0,1,1.318284641186857,553,31178.698387518303,0.009115454062221874
449,351,-512.7170347151224,0,1,0,0.9975891261388253,351,29965.38748021567,0.01011232948615206
450,521,-503.72799556436655,0,0,1,1.7461654837989773,521,26115.487014815397,0.008981105722063875
451,644,-494.68289630557285,0,0,1,2.050613373988834,503,30650.352760239828,0.01007919216285797
452,792,-545.1282056989843,0,1,0,0.9995257012854905,792,29169.338412572964,0.007733625363660528
453,683,-497.06448512122927,0,0,1,1.8754396780675278,574,29837.655172897692,0.009845765023595085
454,472,-486.14631284564,0,0,1,2.793570279959176,251,34361.69783700602,0.011199503402774863
455,624,-496.6494867845394,0,0,1,1.9299452731143578,462,32263.266721184013,0.011816474338066497
456,2784,-759.5446037697698,0,0,1,1.0720391980779065,2784,27022.533474146523,0.002770528535485598
457,1368,-603.4467924298298,0,0,1,1.0431770370650295,1368,25376.81255787993,0.006240753158835097
458,445,-516.8088740490301,0,0,1,2.0594539813042516,445,32074.94643497817,0.0036413014253952694
459,663,-502.3758712487165,0,0,1,2.2725614209771408,626,33689.07359143908,0.006908550431665352
460,1338,-567.5617677933014,0,1,0,0.9991432184030595,1338,27683.26033462118,0.006195440247245058
461,687,-547.1532172030878,0,1,0,0.9999420769000181,687,27338.419671529296,0.006648835435371434
462,917,-513.0286934759862,0,0,1,3.8193789289594173,307,34405.692274666035,0.0018447645943956519
463,384,-518.7667966553529,0,1,0,0.9985787262524339,384,28688.53566738706,0.008343977897173603
464,1331,-532.7221655838893,0,1,0,0.9999518302021526,1138,26446.007598400538,0.009557656996310013
465,1155,-558.3196756905612,0,1,0,0.9997506442268183,1155,23700.05274407263,0.0071988571416173154
466,1446,-507.5583796114799,0,0,1,1.8597152695462282,995,27548.51419095725,0.007117088580173117
467,976,-566.1141828075538,0,1,0,0.9996939837801395,976,25156.159132329827,0.006101280076516557
468,1390,-563.4480219916993,0,0,1,1.0445108616100307,1305,26530.225993314994,0.008183159666525637
469,652,-515.5276174823946,0,1,0,0.9999443104433638,652,23857.4912971444,0.012707491644735521
470,903,-549.0642413519759,0,1,0,0.9998522268541654,903,29290.46403507952,0.0077155283644708425
471,1350,-562.5915508525635,0,1,0,0.9999260345893201,1350,23564.016570442727,0.005706696352535637
472,699,-538.6604685612396,0,0,1,1.5160636996918029,699,29203.75729345743,0.003056934154115797
473,1109,-491.03651205638147,0,0,1,2.4602298617466256,688,31882.735325484944,0.006882999377180956
474,1611,-622.037822605709,0,0,1,1.0306196194762642,1611,24819.438040034984,0.0054452943691426945
475,939,-540.6286258252705,0,0,1,2.963300666593702,939,36975.878419769404,-0.00035401108458979323
476,1807,-575.465415412663,0,0,1,1.1516710265987524,1794,25279.178027855796,0.006290991634585838
477,978,-541.3738215736848,0,1,0,0.9987926621716895,978,28466.22402609486,0.006447304286872038
478,1466,-543.0339264009166,0,1,0,0.9988970232492101,1466,26060.493017136636,0.006745718977081545
479,855,-524.2226075260157,0,1,0,0.9987758012981096,855,23433.117707777896,0.008362718820741664
480,1745,-545.0999799085375,0,0,1,1.1747279387876517,1729,27029.713787045235,0.005746329618303801
481,1348,-501.3415521224929,0,0,1,1.2537464038943813,983,27287.960265330785,0.008790020975390254
482,663,-518.460116037984,0,1,0,0.9992934666477571,663,24123.36173866171,0.011195235430114742
483,1207,-489.41806490705756,0,0,1,1.885571730526548,775,29245.825419930847,0.008074951575416081
484,1072,-523.4805814492753,0,1,0,0.9982853836890033,1071,27137.202308617685,0.008764602025304673
485,1349,-498.04908041799007,0,1,0,0.9997292817728651,1131,26140.570426610695,0.008842315480879739
486,827,-519.4888349792706,0,0,1,2.5450342354729596,755,31581.799712707438,0.0022726546783461816
487,675,-514.0926320270758,0,1,0,0.9996543544067605,675,29888.841239370533,0.00942826902957237
488,599,-520.6000923115816,0,1,0,0.9989135242275561,599,29754.770658558387,0.008987438578096599
489,612,-520.0901443964083,0,0,1,2.46871063210137,612,33316.64610793365,0.0019766832969703094
490,1310,-531.222173448115,0,0,1,1.039948384821497,1191,26093.596878157008,0.008174348436845814
491,1440,-527.3388649594178,0,0,1,1.5409091449642587,1380,29569.801051843293,0.0062267206181433245
492,1323,-511.2348909937177,0,0,1,1.1816873603087648,1130,26364.701309238295,0.00811579630595163
493,459,-515.7316624445874,0,1,0,0.9990649240236011,459,25853.473084189547,0.009612418665465835
494,1097,-504.54093114536596,0,1,0,0.9993323652915506,1054,24956.723933633035,0.008962316492691975
495,808,-509.4120650946065,0,1,0,0.9986826225094877,808,24000.25104154934,0.00987190226538619
496,1293,-527.271549795825,0,0,1,1.0445065127175663,1187,26342.467799310103,0.0080562009595216
497,1146,-548.3681276617245,0,0,1,1.0636195106266122,1146,26134.940365229384,0.0047100815997188515
498,626,-515.3914190952353,0,1,0,0.9995302036253936,626,26070.65484153791,0.009372833401408485
499,516,-511.98468562950467,0,1,0,0.9996325472258225,516,30574.433013037247,0.009719832300158727
