episode,steps,score,success,killed_by_sam,crashed,min_tf,in_radar_steps,range2d_last_m,progress_mean
288,1857,-498.03833810668726,0,1,0,0.9993045000825953,1666,21571.177000066436,0.007097419559827298
289,1284,-512.4940665986596,0,1,0,0.9999546435671016,1284,20777.59196371844,0.007624816990372269
290,1016,-500.3476235835439,0,1,0,0.9991497847033046,1016,19186.3185619416,0.01098667919902067
291,620,-505.98590959176965,0,1,0,0.9999212041502223,620,23856.422026470245,0.01365865736864588
292,533,-498.1284782126041,0,1,0,0.9998687014121104,533,23599.702723969964,0.015947750747387798
293,1509,-516.1492741026348,0,1,0,0.9998079357445326,1509,19353.037465713332,0.010708921830398751
294,899,-499.8505569136111,0,1,0,0.9988439238648852,899,26842.42375839617,0.01223224375541893
295,726,-501.07564536524995,0,1,0,0.9995614756157212,726,27069.76966175583,0.013238489613635721
296,1787,-609.0862154090578,0,1,0,0.9998085804493977,1787,23069.04999124395,0.005160277677999681
297,3201,-564.2711743239161,0,1,0,0.9989933212009235,3201,24437.021584549475,0.0036324289663354197
298,1770,-529.0013415521751,0,1,0,0.9999800287474261,1605,21789.279304831027,0.008418748146959741
299,1266,-540.2003049267472,0,1,0,0.999800608602504,1266,29057.98850590859,0.007502397316456292
300,2780,-669.9982134910188,0,1,0,0.9990783157809553,2612,11222.043293536133,0.006886069892867497
301,1791,-582.5654363185876,0,1,0,0.9952715645204608,1791,16150.18755436371,0.007856329955856084
302,3559,-677.2078780790242,0,0,1,1.2907489642458012,2918,8883.936255646391,0.006610013787731085
303,2356,-549.6444638853523,0,1,0,0.9999053134028817,1879,19715.124142191322,0.007403161032990309
304,3999,-180.2824581945097,0,0,0,1.4140725599118134,3328,4761.192353647961,0.0072104279344446685
305,494,-491.9946666866033,0,0,1,3.3356348813384336,268,36366.33758636255,0.004285593319760386
306,3999,-214.8707621485932,0,0,0,1.2945607227180287,3520,6722.459475567402,0.005886706913364364
307,1152,-528.026093889376,0,1,0,0.9981251885912762,1152,22119.061833835276,0.008033090898530075
308,2228,-595.2739760107559,0,1,0,0.9997700033128092,2205,25070.268022012548,0.005782635601231895
309,1255,-516.3438427188295,0,1,0,0.999902779786267,1234,22907.910884870693,0.009475105028364078
310,1889,-535.3555315501255,0,0,1,1.1446670298864507,1524,27571.91664124284,0.005154420456685881
311,996,-493.2672986302099,0,1,0,0.9994905805286989,960,28571.13836031387,0.009748000096028369
312,3999,-193.94544011923824,0,0,0,1.1823178803929606,3936,2058.263380435004,0.007948071292411329
313,1343,-506.7297646776501,0,1,0,0.9988417900306903,1343,27375.45164041516,0.0072031417849254846
314,1407,-531.8560031993788,0,1,0,0.9995291827723254,1407,22326.405854396737,0.006496608565488212
315,1199,-510.0409907576075,0,1,0,0.9991145599024691,1199,31598.013419582534,0.00695068240618987
316,1243,-508.06182478670297,0,1,0,0.9998863571551049,1243,25372.336071594593,0.007594683226584063
317,1215,-505.3958462071152,0,1,0,0.9999088825304,1215,29718.80955931842,0.006792360887819834
318,1296,-507.82122493882537,0,1,0,0.999429689237179,1296,22574.19008461131,0.006702683412114941
319,578,-509.10922505720646,0,1,0,0.9994862027821894,578,24469.107873508736,0.011701061236567152
320,1639,-530.3421156159602,0,1,0,0.9998514093073034,1538,22682.97860757327,0.007586366940447805
321,3999,-150.49332468658994,0,0,0,1.1683285142156772,3999,7080.849245741771,0.006210272849566589
322,754,-503.41963606282786,0,1,0,0.9999019307351491,754,30209.83181237199,0.01207090792165585
323,372,-508.1108547016283,0,1,0,0.9992586043052647,372,26700.40247747459,0.011609136015070423
324,888,-507.6975584025846,0,1,0,0.9993681529238917,888,26395.814623642647,0.009251532477469475
325,957,-507.7305828426483,0,1,0,0.9986752522584004,957,22485.80877571843,0.008577996656396403
326,843,-506.3991410126592,0,1,0,0.9984944101545171,843,26323.73906784806,0.009583138842219837
327,848,-506.228057309815,0,1,0,0.9990261554761299,848,23167.619363891128,0.01146615735109385
328,2127,-624.2116527972895,0,0,1,1.0184336125804139,1927,28015.787392840986,0.005377295739808473
329,1804,-588.2401175469612,0,0,1,1.2460821233219925,1735,29219.661693613703,0.00498385419690793
330,912,-511.0866855561474,0,1,0,0.9995484636574553,912,28325.855267175513,0.008268064464052986
331,504,-512.9599187006629,0,1,0,0.9989597739901696,504,26525.529732659925,0.011122140593726923
332,395,-509.2378719509624,0,1,0,0.9996910301967,395,27995.682872920483,0.011840066046446523
333,485,-512.5502228897593,0,1,0,0.999931117520144,485,27640.425234738548,0.011295997300395242
334,2269,-585.076914400594,0,0,1,1.0706883411935002,1944,27884.199487782153,0.005037879211202763
335,645,-503.61559773970004,0,1,0,0.9981693263019488,645,32032.60658227286,0.010626269199663894
336,1157,-506.3815618387282,0,1,0,0.9996358505248026,1157,28625.7110539574,0.007777768881720206
337,3999,-135.70830887562687,0,0,0,1.3747240579581033,3835,21259.895678893383,0.004208801827155351
338,3999,-171.99493005539634,0,0,0,1.0056541117425604,3909,2978.7555079239273,0.006897794189215919
339,3999,-84.7461613765437,0,0,0,1.0560845734961692,3884,6906.761478345933,0.008105119120079333
340,886,-496.7904991072769,0,1,0,0.998442124267133,886,32195.495955898918,0.008782305046946375
341,607,-502.2873074623965,0,1,0,0.9999239148074327,607,29863.133675478588,0.010683784313331363
342,489,-502.4566945193929,0,1,0,0.9998754310825035,489,25615.27582754706,0.012059239758011972
343,911,-495.20229653582226,0,1,0,0.9997466839305807,911,25241.960579997074,0.009043389057449544
344,2062,-500.303400401825,0,1,0,0.9987095921968772,1448,26276.692118445742,0.006610267422169981
345,810,-511.11597413161314,0,1,0,0.999267417607109,810,23873.71885084022,0.008436307184846947
346,1868,-513.1663828642983,0,1,0,0.9997873168417963,1759,22230.50346863283,0.006750679234366382
347,1134,-540.8459794148042,0,1,0,0.9999246584239152,1134,21847.443865300073,0.0073765090920495675
348,3942,927.5337200931465,1,0,0,1.5134944061522937,3754,1493.2225580426327,0.008891447621937535
349,403,-496.82229979267197,0,0,1,3.040175953912696,344,33112.73963165102,0.006100820913386111
350,424,-504.64253848002255,0,1,0,0.998166851814747,424,25283.25402241982,0.014665876967654918
351,281,-494.0145184913642,0,0,1,3.748240296896483,94,35651.7282265839,0.006835252863709999
352,2961,895.7613031987613,1,0,0,1.0801963159060517,2961,1497.728297773938,0.009711130062422258
353,3999,-86.04069860089935,0,0,0,1.0358988581573827,2103,2615.8340396258436,0.008671644818461178
354,984,-519.7981184722399,0,1,0,0.9987429172831517,984,23260.170683574765,0.007458583252343282
355,2556,-544.7449816918676,0,1,0,0.9996971948524609,2437,21280.173327125856,0.007309917614863769
356,3999,-141.81362716667533,0,0,0,1.2996315735576172,3174,3404.5689971537918,0.008023532483248733
357,3424,931.2966682140687,1,0,0,1.3571412727603414,3063,940.2876046021375,0.009605991286599133
358,2021,-492.64942423028424,0,1,0,0.9992640061430831,1574,23529.00422396807,0.007453452896567415
359,3808,-751.0332686367867,0,0,1,1.2701879665029976,2415,20827.61889167783,0.0030816776089660596
360,3999,-144.14480536903753,0,0,0,1.2559850049175525,3999,2075.7248803245434,0.007968121080570958
361,3933,950.9624270610991,1,0,0,1.4740986144012833,3569,1497.5879813184633,0.009727712057416099
362,3999,-127.58591979817741,0,0,0,1.1891552786317716,3958,8831.291857186743,0.007329772419295043
363,3999,-94.4995668770726,0,0,0,1.0843127465354387,3002,2012.2298333899057,0.008856539293782922
364,968,-527.2527748379557,0,1,0,0.9965895367484231,968,21354.587339765643,0.013013328995687922
365,2446,-565.3364665022262,0,0,1,1.090985277207804,2184,5547.903611018335,0.013766523752584955
366,3999,-140.21479542941387,0,0,0,1.2203768945381075,2986,1764.3431588994224,0.009288194348081136
367,3388,-589.8475336020173,0,0,1,1.1697367335329123,3167,6001.533053123236,0.008705185885563876
368,2403,-514.1529711803504,0,0,1,3.270027131037827,722,32266.187862270977,0.002499477185383838
369,749,-525.3843316967587,0,1,0,0.9989503910214673,749,27763.410667297707,0.0065665632606526515
370,1252,-535.6723311270977,0,1,0,0.9968693613469473,1252,26704.46862522186,0.007535369904112535
371,3999,-159.01218972986717,0,0,0,1.0608571804289753,3999,4730.787525023323,0.00666404516615678
372,1639,-573.8245977061725,0,1,0,0.9989329753333387,1639,21706.59911315447,0.006709728947217033
373,3827,882.8162603796764,1,0,0,1.2582977109064468,3827,1494.666253122206,0.0077698601595901666
374,2525,-604.6374315119067,0,1,0,0.9989457050712016,2525,21238.0319719595,0.004453939637162954
375,2310,-545.9748256701668,0,1,0,0.9992989266914835,2081,22417.931179470685,0.006369133999310783
376,2084,-485.36821856822627,0,1,0,0.9982998056459507,1472,25343.095185781942,0.0064720044566792395
377,784,-514.3312917479751,0,1,0,0.9989136912794452,784,27305.97986651711,0.007090256205396188
378,3999,-147.77420345242902,0,0,0,1.0267120950860371,3999,3611.08597675049,0.0066258742947475895
379,3999,-184.29184291610434,0,0,0,1.081320916316367,3999,3985.4222876330878,0.0066785658295947375
380,3999,-183.2102993487468,0,0,0,1.0103510542270637,3999,7141.178022565793,0.00673575641031655
381,1423,-536.3898958505982,0,1,0,0.9999946436599891,1423,23177.46386366227,0.005611141730427638
382,1318,-533.9576810202894,0,1,0,0.9990517934672685,1318,23337.486175204907,0.005522707445649277
383,3999,-109.99315017026265,0,0,0,1.4224598239177224,3739,8971.710805357085,0.0072416284339700075
384,3999,-87.82314281555233,0,0,0,1.0662422224112844,3999,5236.202366819493,0.008344237314809296
385,3999,-77.08755620942782,0,0,0,1.2207181299706278,3999,1824.7756140958231,0.008554155003222666
386,3999,-104.8730486600439,0,0,0,1.02444492778523,3597,3747.33118297791,0.006707172050568483
387,3214,922.3948174207037,1,0,0,1.0209961609531624,3214,980.412422384737,0.00981835850163932
388,3273,939.7028761080344,1,0,0,1.0726174855270774,2890,1059.7762950114193,0.010392460094391393
389,1122,-509.07803695609164,0,1,0,0.9992593134049159,1122,21446.299225625877,0.007758769540346442
390,1336,-512.5896078045006,0,1,0,0.9992684328125729,1336,19988.140366844014,0.010094105857700606
391,2885,933.2704910874114,1,0,0,1.011856886247432,2885,449.9744285143414,0.010347109108592899
392,3214,917.4478480753546,1,0,0,1.0940856531109517,1889,1493.9926145563838,0.010570167997734256
393,3083,902.6120746651491,1,0,0,1.1445913123576297,3083,1498.185621094275,0.011010142141860305
394,3999,-220.47837879178982,0,0,0,1.0502599433820932,3999,12686.68806177349,0.005744084191250984
395,3999,-88.39201470337363,0,0,0,1.1559053294448667,3711,5735.713337242422,0.007655049774504917
396,2744,-619.783705880531,0,0,1,2.1800014034736552,2030,35695.46864836438,-6.746483111808923e-05
397,3923,914.8782145989521,1,0,0,1.1146310079950625,3746,1192.5572560277992,0.009404507704131005
398,3069,940.3255263296638,1,0,0,1.197339434834216,3069,1496.9432017168497,0.01086951033478122
399,3541,868.0848839269164,1,0,0,1.1494961349216914,3541,1497.8946367480619,0.00821691302322441
400,1773,-503.63977243955685,0,1,0,0.9996317087453785,1699,20375.455988319274,0.007586327680603775
401,2436,-668.3738410120613,0,1,0,0.9973848324890667,2436,15306.527111838357,0.006255770865484695
402,1011,-535.1990189526872,0,1,0,0.9945341549270094,1011,22842.006021780166,0.009812416397833118
403,3291,961.9908463331866,1,0,0,1.0607748282064349,3040,747.6837901429068,0.011510339770548349
404,3999,-97.40424497660261,0,0,0,1.3509602486714314,2933,4320.386274456174,0.007523652652517435
405,2735,-565.0074950334973,0,0,1,1.1720428766167794,2633,2712.676837759311,0.01096699267335525
406,3999,-226.79564973495891,0,0,0,1.2752424089233165,1897,23935.329842525458,0.0016445677106849243
407,1846,-541.8628878655746,0,0,1,2.5024646051299695,1846,30175.467029463092,0.0009952909660326324
408,3987,902.3538058832081,1,0,0,1.043081444918413,3888,762.8952827756433,0.008465591982769843
409,3999,-101.46499155891462,0,0,0,1.1381976198877346,2556,3833.1383337000366,0.008199588405097179
410,873,-514.9968919590348,0,1,0,0.9999757289092421,873,24907.36184908011,0.00817199752773893
411,1391,-508.9475980835175,0,1,0,0.9998980376218156,1391,29164.4986565381,0.007637226304291015
412,1423,-526.7722118303244,0,1,0,0.9989218877073862,1423,18292.548597437675,0.010925216486431306
413,1333,-550.6528246482262,0,1,0,0.9993703668272003,1333,21265.324275954725,0.009434252224480313
414,1556,-533.4232499966671,0,1,0,0.9999242629170544,1556,29311.35063023578,0.005406995011280821
415,1544,-518.0204706777743,0,1,0,0.9990429777115652,1544,21319.237259987567,0.00772120346148619
416,3999,-36.73103717661558,0,0,0,1.1609594721600573,3458,645.6192585901592,0.009338209310830953
417,3344,965.1154938464907,1,0,0,1.07275447952703,3139,1490.1971893853151,0.01142501961547245
418,3300,946.7215131119702,1,0,0,1.4127248279861975,3300,1498.9174501648424,0.010733268272455531
419,1329,-501.35140950145905,0,1,0,0.9982770319893618,1329,23397.57076531989,0.00705734810859261
420,3999,-92.8980749541164,0,0,0,1.3842569327195537,3874,2188.394127422939,0.008844317152631022
421,3110,904.1274781366745,1,0,0,1.368471178497323,3110,1279.2403498152987,0.009389917831750602
422,3341,-604.7784650646021,0,1,0,0.9989471128781956,3341,7226.9164028470805,0.007670466194237978
423,3846,-591.79889599908,0,1,0,0.9954042427376464,3774,11578.545872206372,0.0071564869877093085
424,3999,-190.92521238380044,0,0,0,1.138121176043375,3999,4648.30322653601,0.006637106502431983
425,3999,-168.74267733581678,0,0,0,1.2859852180681597,3999,18818.60545604326,0.0038498499060915102
426,1252,-522.2986001705001,0,1,0,0.9996150793201103,1252,27230.97811459763,0.0071841563805419345
427,2174,-602.3224006533341,0,0,1,1.3876618105618364,2174,30267.80769847128,0.003626604138686098
428,3999,-174.44500342505737,0,0,0,1.2052507446611138,3999,19477.348790229767,0.004244471545798424
429,2435,-552.2857843682202,0,1,0,0.9989914595462525,2435,23718.705436970566,0.00474628746469159
430,3999,-166.53274948596035,0,0,0,1.5221489551713314,3642,25339.37506146987,0.0016258405378143167
431,3999,-153.1943880581768,0,0,0,1.8459523383593819,3999,1296.667640606257,0.0074951482085649085
432,3999,-253.99490468683896,0,0,0,1.19335850150024,3999,26916.54068219391,0.002754503779699891
433,1592,-512.4392505709195,0,1,0,0.9998795320373611,1592,29289.2257335194,0.006567331668252083
434,1455,-507.80191624532654,0,1,0,0.999732384249336,1455,24414.754102107287,0.006697254136508393
435,3999,-97.61031476747816,0,0,0,1.020886274543293,3972,9824.984403135037,0.007082647373336233
436,824,-510.68813882662124,0,1,0,0.9983957624136972,824,28142.310093496602,0.007706855759430614
437,875,-517.1221371761438,0,1,0,0.9991879236180927,875,24311.75585725073,0.006764665094728002
438,980,-511.0018049497261,0,1,0,0.9997121649341112,980,32462.622556857514,0.006941591661872683
439,1436,-500.17206953065073,0,1,0,0.9992693138700396,1435,28733.239198891908,0.00662803994474124
440,1196,-513.8068971462827,0,1,0,0.9992281581660887,1196,29049.855149142637,0.0065494652179457725
441,1321,-507.71952352619616,0,1,0,0.9986305288779748,1321,28378.444475026892,0.006773879472931238
442,1511,-520.6561369795186,0,1,0,0.9998491697219924,1511,25596.307008299107,0.005665893388444994
443,818,-511.55826114181997,0,1,0,0.9987036934912041,818,23688.626063683776,0.00859073368983601
444,1671,-522.6909953816034,0,1,0,0.9988397033021237,1659,22284.587134739948,0.006699140409357494
445,971,-512.430820271398,0,1,0,0.9994466218997093,971,27976.484283670652,0.006910335820829346
446,1445,-511.5388861415127,0,1,0,0.999688031695358,1381,24482.530737115118,0.007359185195569232
447,1100,-510.32868126690175,0,1,0,0.9996192373627781,1100,28031.85770480067,0.006982951401352101
448,896,-517.5048374109944,0,1,0,0.9998848134451376,896,27390.751183073295,0.006774929081465442
449,1757,-539.2711884844031,0,0,1,1.2681848066547585,1757,26551.75677237203,0.004759526200993064
450,1298,-505.4987095734667,0,1,0,0.9989746689157241,1272,22584.708291061754,0.0075958786396458445
451,1008,-510.3212584247746,0,1,0,0.9996743072143186,1008,29584.231193600965,0.007118764205491059
452,568,-517.3565005696446,0,1,0,0.999599284074868,568,26645.51448619475,0.007040232653513322
453,1524,-516.8196575342123,0,1,0,0.9992887241648291,1481,26933.576376795118,0.006651392843059546
454,1088,-511.57727964424237,0,1,0,0.9996976955017751,1088,27940.851141455227,0.006696257625105971
455,810,-517.5097633304357,0,1,0,0.9991646340447605,810,28586.01364673611,0.006550011039658607
456,1225,-507.6777004469364,0,1,0,0.9995898422657166,1225,28941.801347109522,0.007087667091735144
457,1359,-501.51661296212677,0,1,0,0.9992133678199392,1340,30152.145309160835,0.007216857295311795
458,3054,-698.6490954235503,0,0,1,1.0231199126651511,3004,23600.94251953354,0.0031079342705687715
459,3999,-334.5677350713947,0,0,0,1.6182812012959737,1631,11971.980327333336,0.005048083077367034
460,1902,-493.6530622675888,0,1,0,0.9990590051320319,1710,18067.55651474684,0.00988111680070511
461,233,-492.30590797115036,0,0,1,3.8454583674708944,29,36671.25940207555,0.008997555994768229
462,1286,-500.86518672890355,0,1,0,0.9998394901847175,1286,25372.519238627825,0.00805032266488394
463,3999,-118.42945262040372,0,0,0,1.7223055663478872,3999,3695.0463426440715,0.007057915140651549
464,3999,-138.13015997278828,0,0,0,1.2671095680074045,3708,1064.3605368830401,0.008183032255225922
465,764,-516.2196024788127,0,1,0,0.9997685373888234,764,28769.09679456254,0.007019105017791511
466,816,-512.1562898424555,0,1,0,0.9992817793614237,816,25987.784937310502,0.007114234645735558
467,1154,-505.53659034016243,0,1,0,0.999920873084258,1154,29078.53294121337,0.00762435398670899
468,2139,-596.6307138408821,0,1,0,0.9991924883684085,2139,19786.275572487364,0.005052626166031868
469,3999,-213.90986135681734,0,0,0,1.3701018665944509,3999,26039.973618204018,0.0018719235065107014
470,3999,-230.52092062455478,0,0,0,3.0189306375494356,1043,53458.60703771788,-0.004960868866746115
471,1086,-525.123878627501,0,0,1,2.753005868207237,1054,32841.50660474068,0.0013883331118589354
472,541,-514.7541052298567,0,1,0,0.9998821638805941,541,27130.746084016868,0.007540145314085553
473,545,-515.3269605115928,0,1,0,0.9988182863524568,545,26385.35119026158,0.007475832476903736
474,3999,-186.3657349665016,0,0,0,1.1304726815268529,3999,7741.496951614132,0.0071501597874280036
475,2338,-478.90293594478345,0,1,0,0.9992205806260571,1646,25133.013821781322,0.00614205789112666
476,1252,-507.6770647763052,0,1,0,0.9996268311610336,1252,24091.536687963613,0.0066955830021923485
477,3999,-122.03752993658176,0,0,0,1.7351630083683336,3337,28053.71329596414,0.002158974095393456
478,2762,-596.0195331079411,0,0,1,2.1040146183968056,2470,32971.95486883904,0.0005165082647446928
479,3999,-155.42230532857047,0,0,0,1.1311824654297862,3999,15662.58048244442,0.0053253052895474995
480,3999,-218.60241393579068,0,0,0,1.1492099593909264,3999,16942.997524778453,0.0032865336907713515
481,3999,-135.469549246074,0,0,0,1.0957072977913305,3128,23376.423619437872,0.0034327999100810538
482,2325,-538.6563347976976,0,0,1,1.211372528478678,1802,24254.858274260943,0.00510929215961408
483,3999,-150.9009398788015,0,0,0,1.314096295726952,2964,23296.8871138665,0.0036603998049295995
484,1428,-505.3401929904566,0,1,0,0.99987188759014,1428,20105.8830354461,0.007368275091023429
485,2290,-565.7867895019485,0,1,0,0.9994631332971273,2290,23936.75167727494,0.006355788449237076
486,1370,-518.8324069879252,0,1,0,0.9993778445141039,1370,22102.81252354459,0.007175949778546888
487,1778,-513.0954810584503,0,1,0,0.9998617564088892,1703,22264.334445483855,0.006757365558679689
488,3440,-734.1835428534753,0,0,1,1.0547286554861777,3440,25214.40687940301,0.0017733677467708375
489,882,-521.7328294397471,0,1,0,0.9992631126531,882,24895.986212385742,0.00645399887558118
490,2372,-672.3234558060408,0,0,1,1.0196945232737074,2372,26469.935017321142,0.00318609727191611
491,1713,-524.5142727102766,0,1,0,0.9996583675484507,1659,27336.25866399305,0.006001257101924851
492,1097,-524.356061006774,0,1,0,0.9992941112308955,1097,26382.80894492173,0.0061163737600502125
493,1997,-512.4202924427709,0,1,0,0.999337079292106,1743,27504.733251661666,0.00588413068709238
494,2067,-541.963123538587,0,1,0,0.9983065066860659,2067,20347.174884419197,0.006481416255522726
495,1480,-590.1781209290003,0,1,0,0.9986863204333287,1480,27005.424234707294,0.003650384993945994
496,3361,-574.7720220074732,0,1,0,0.9988047792806923,3361,24603.034491623257,0.004063772358962671
497,1558,-514.9904069305295,0,1,0,0.9990538572152778,1558,22711.78706650349,0.005775696375066583
498,1903,-548.6595126836729,0,1,0,0.9987767224941408,1885,22342.841049577968,0.005172636159793574
499,1471,-517.7795481937618,0,1,0,0.9994050414338305,1471,22867.514331294857,0.006094911885526263
